"10801","Collectibles","Advertising","Gas & Oil","Gas & Oil Companies","Amoco",,,"10801","156204"
"165243","Collectibles","Advertising","Gas & Oil","Gas & Oil Companies","Atlantic",,,"165243","156204"
"3888","Collectibles","Advertising","Gas & Oil","Gas & Oil Companies","BP",,,"3888","156204"
"165244","Collectibles","Advertising","Gas & Oil","Gas & Oil Companies","Castrol",,,"165244","156204"
"838","Collectibles","Advertising","Gas & Oil","Gas & Oil Companies","Chevron & Standard Oil",,,"838","156204"
"1328","Collectibles","Advertising","Gas & Oil","Gas & Oil Companies","Citgo",,,"1328","156204"
"10802","Collectibles","Advertising","Gas & Oil","Gas & Oil Companies","Conoco",,,"10802","156204"
"165245","Collectibles","Advertising","Gas & Oil","Gas & Oil Companies","Eagle",,,"165245","156204"
"26264","Collectibles","Advertising","Gas & Oil","Gas & Oil Companies","Enron",,,"26264","156204"
"41","Collectibles","Advertising","Gas & Oil","Gas & Oil Companies","Esso",,,"41","156204"
"839","Collectibles","Advertising","Gas & Oil","Gas & Oil Companies","Exxon",,,"839","156204"
"1329","Collectibles","Advertising","Gas & Oil","Gas & Oil Companies","Gulf",,,"1329","156204"
"35879","Collectibles","Advertising","Gas & Oil","Gas & Oil Companies","Hess",,,"35879","156204"
"35881","Collectibles","Advertising","Gas & Oil","Gas & Oil Companies","Hess","Pre-1980",,"35881","35879"
"35882","Collectibles","Advertising","Gas & Oil","Gas & Oil Companies","Hess","1980-89",,"35882","35879"
"35883","Collectibles","Advertising","Gas & Oil","Gas & Oil Companies","Hess","1990-94",,"35883","35879"
"35884","Collectibles","Advertising","Gas & Oil","Gas & Oil Companies","Hess","1995-99",,"35884","35879"
"35885","Collectibles","Advertising","Gas & Oil","Gas & Oil Companies","Hess","2000-Now",,"35885","35879"
"1330","Collectibles","Advertising","Gas & Oil","Gas & Oil Companies","Hess","Unknown",,"1330","35879"
"864","Collectibles","Advertising","Gas & Oil","Gas & Oil Companies","Humble",,,"864","156204"
